,state,regional_division,population,article_title,revision_id,article_quality
16949,Pennsylvania,Middle Atlantic,12972008.0,"Turbett Township, Juniata County, Pennsylvania",1175377504,Stub
16950,Pennsylvania,Middle Atlantic,12972008.0,"West Brownsville, Pennsylvania",1177227410,C
16951,Pennsylvania,Middle Atlantic,12972008.0,"Venango Township, Crawford County, Pennsylvania",1172101977,C
16952,Pennsylvania,Middle Atlantic,12972008.0,"Penn Township, Lycoming County, Pennsylvania",1157450207,GA
16953,Pennsylvania,Middle Atlantic,12972008.0,"Greenwood Township, Perry County, Pennsylvania",1167128534,B
16954,Pennsylvania,Middle Atlantic,12972008.0,"Paint, Pennsylvania",1157448711,GA
16955,Pennsylvania,Middle Atlantic,12972008.0,"Terry Township, Bradford County, Pennsylvania",1175377994,Stub
16956,Pennsylvania,Middle Atlantic,12972008.0,"Lewis Township, Lycoming County, Pennsylvania",1157438435,GA
16957,Pennsylvania,Middle Atlantic,12972008.0,"Southwest Madison Township, Perry County, Pennsylvania",1175378011,Stub
16958,Pennsylvania,Middle Atlantic,12972008.0,"Saegertown, Pennsylvania",1172104657,GA
16959,Pennsylvania,Middle Atlantic,12972008.0,"Sugar Notch, Pennsylvania",1158106875,GA
16960,Pennsylvania,Middle Atlantic,12972008.0,"Toby Township, Clarion County, Pennsylvania",1175377834,Stub
16961,Pennsylvania,Middle Atlantic,12972008.0,"New Bethlehem, Pennsylvania",1161964916,GA
16962,Pennsylvania,Middle Atlantic,12972008.0,"Pringle, Pennsylvania",1176290833,C
16963,Pennsylvania,Middle Atlantic,12972008.0,"Trumbauersville, Pennsylvania",1176425721,C
16964,Pennsylvania,Middle Atlantic,12972008.0,"Sugar Grove Township, Mercer County, Pennsylvania",1160605435,Start
16965,Pennsylvania,Middle Atlantic,12972008.0,"Southampton Township, Bedford County, Pennsylvania",1157915584,C
16966,Pennsylvania,Middle Atlantic,12972008.0,"Howard Township, Centre County, Pennsylvania",1167156270,C
16967,Pennsylvania,Middle Atlantic,12972008.0,"Beavertown, Snyder County, Pennsylvania",1157349711,GA
16968,Pennsylvania,Middle Atlantic,12972008.0,"Addison Township, Somerset County, Pennsylvania",1176483164,B
16969,Pennsylvania,Middle Atlantic,12972008.0,"Moreland Township, Lycoming County, Pennsylvania",1175956307,Stub
16970,Pennsylvania,Middle Atlantic,12972008.0,"Warren Township, Bradford County, Pennsylvania",1167836202,C
16971,Pennsylvania,Middle Atlantic,12972008.0,"Cogan House Township, Lycoming County, Pennsylvania",1098363007,GA
16972,Pennsylvania,Middle Atlantic,12972008.0,"Granville Township, Bradford County, Pennsylvania",1178623676,C
16973,Pennsylvania,Middle Atlantic,12972008.0,"Bernville, Pennsylvania",1173397560,GA
16974,Pennsylvania,Middle Atlantic,12972008.0,"Liverpool, Pennsylvania",1171939194,C
16975,Pennsylvania,Middle Atlantic,12972008.0,"Lilly, Pennsylvania",1143226738,GA
16976,Pennsylvania,Middle Atlantic,12972008.0,"Harrison Township, Bedford County, Pennsylvania",1173522660,C
16977,Pennsylvania,Middle Atlantic,12972008.0,"Hopewell Township, Washington County, Pennsylvania",1152769197,C
16978,Pennsylvania,Middle Atlantic,12972008.0,"Todd Township, Huntingdon County, Pennsylvania",1167683486,C
16979,Pennsylvania,Middle Atlantic,12972008.0,"Brooklyn Township, Susquehanna County, Pennsylvania",1172185936,Stub
16980,Pennsylvania,Middle Atlantic,12972008.0,"Franklin Township, Lycoming County, Pennsylvania",1157359350,GA
16981,Pennsylvania,Middle Atlantic,12972008.0,"Millville, Pennsylvania",1156745066,C
16982,Pennsylvania,Middle Atlantic,12972008.0,"Perry Township, Clarion County, Pennsylvania",1173892261,C
16983,Pennsylvania,Middle Atlantic,12972008.0,"Crawford Township, Clinton County, Pennsylvania",1166819765,C
16984,Pennsylvania,Middle Atlantic,12972008.0,"Juniata Township, Bedford County, Pennsylvania",1149601773,C
16985,Pennsylvania,Middle Atlantic,12972008.0,"Goldsboro, Pennsylvania",1166799680,GA
16986,Pennsylvania,Middle Atlantic,12972008.0,"Windham Township, Bradford County, Pennsylvania",1169054632,Start
16987,Pennsylvania,Middle Atlantic,12972008.0,"Bechtelsville, Pennsylvania",1173397518,C
16988,Pennsylvania,Middle Atlantic,12972008.0,"Highland Township, Adams County, Pennsylvania",1167137068,C
16989,Pennsylvania,Middle Atlantic,12972008.0,"East Prospect, Pennsylvania",1177169417,C
16990,Pennsylvania,Middle Atlantic,12972008.0,"Arendtsville, Pennsylvania",1157349196,C
16991,Pennsylvania,Middle Atlantic,12972008.0,"Mifflintown, Pennsylvania",1172375024,GA
16992,Pennsylvania,Middle Atlantic,12972008.0,"Rose Valley, Pennsylvania",1180153578,C
16993,Pennsylvania,Middle Atlantic,12972008.0,"Rimersburg, Pennsylvania",1169325937,C
16994,Pennsylvania,Middle Atlantic,12972008.0,"McClure, Pennsylvania",1176135348,C
16995,Pennsylvania,Middle Atlantic,12972008.0,"Port Royal, Pennsylvania",1171956562,GA
16996,Pennsylvania,Middle Atlantic,12972008.0,"Catawissa Township, Columbia County, Pennsylvania",1166692493,GA
16997,Pennsylvania,Middle Atlantic,12972008.0,"Boggs Township, Armstrong County, Pennsylvania",1171045646,GA
16998,Pennsylvania,Middle Atlantic,12972008.0,"Cooper Township, Montour County, Pennsylvania",1166758363,C
16999,Pennsylvania,Middle Atlantic,12972008.0,"East Brady, Pennsylvania",1157356923,GA
17000,Pennsylvania,Middle Atlantic,12972008.0,"Washington Township, Armstrong County, Pennsylvania",1171889672,GA
17001,Pennsylvania,Middle Atlantic,12972008.0,"Stockertown, Pennsylvania",1172631148,GA
17002,Pennsylvania,Middle Atlantic,12972008.0,"Barry Township, Pennsylvania",1172124661,Start
17003,Pennsylvania,Middle Atlantic,12972008.0,"Franklin Township, Susquehanna County, Pennsylvania",1174221354,C
17004,Pennsylvania,Middle Atlantic,12972008.0,"Karthaus Township, Clearfield County, Pennsylvania",1167288536,C
17005,Pennsylvania,Middle Atlantic,12972008.0,"Henderson Township, Huntingdon County, Pennsylvania",1172541594,C
17006,Pennsylvania,Middle Atlantic,12972008.0,"Blythe Township, Pennsylvania",1172125638,C
17007,Pennsylvania,Middle Atlantic,12972008.0,"Clay Township, Huntingdon County, Pennsylvania",1166696643,Start
17008,Pennsylvania,Middle Atlantic,12972008.0,"Beaver Township, Columbia County, Pennsylvania",1166536139,C
17009,Pennsylvania,Middle Atlantic,12972008.0,"Black Township, Somerset County, Pennsylvania",1176483239,Start
17010,Pennsylvania,Middle Atlantic,12972008.0,"Marion Township, Beaver County, Pennsylvania",1176760122,C
17011,Pennsylvania,Middle Atlantic,12972008.0,"Sugarloaf Township, Columbia County, Pennsylvania",1167679060,C
17012,Pennsylvania,Middle Atlantic,12972008.0,"South Fork, Pennsylvania",1158103802,GA
17013,Pennsylvania,Middle Atlantic,12972008.0,"East Fairfield Township, Crawford County, Pennsylvania",1172098300,GA
17014,Pennsylvania,Middle Atlantic,12972008.0,"Albany Township, Bradford County, Pennsylvania",1166384245,C
17015,Pennsylvania,Middle Atlantic,12972008.0,"Midway, Washington County, Pennsylvania",1152769846,C
17016,Pennsylvania,Middle Atlantic,12972008.0,"Worth Township, Mercer County, Pennsylvania",1160608026,Start
17017,Pennsylvania,Middle Atlantic,12972008.0,"Export, Pennsylvania",1157358289,C
17018,Pennsylvania,Middle Atlantic,12972008.0,"Adams Township, Snyder County, Pennsylvania",1166383354,C
17019,Pennsylvania,Middle Atlantic,12972008.0,"Bowmanstown, Pennsylvania",1157350995,GA
17020,Pennsylvania,Middle Atlantic,12972008.0,"Mehoopany Township, Wyoming County, Pennsylvania",1175957348,Stub
17021,Pennsylvania,Middle Atlantic,12972008.0,"Millheim, Pennsylvania",1157441362,C
17022,Pennsylvania,Middle Atlantic,12972008.0,"Ceres Township, McKean County, Pennsylvania",1166693916,Start
17023,Pennsylvania,Middle Atlantic,12972008.0,"Harrisville, Pennsylvania",1177603608,C
17024,Pennsylvania,Middle Atlantic,12972008.0,"Eulalia Township, Potter County, Pennsylvania",1166996673,GA
17025,Pennsylvania,Middle Atlantic,12972008.0,"Hyndman, Pennsylvania",1170740505,GA
17026,Pennsylvania,Middle Atlantic,12972008.0,"Union Township, Clearfield County, Pennsylvania",1172264203,C
17027,Pennsylvania,Middle Atlantic,12972008.0,"Elmhurst Township, Lackawanna County, Pennsylvania",1174273475,C
17028,Pennsylvania,Middle Atlantic,12972008.0,"Jackson Township, Northumberland County, Pennsylvania",1167178788,C
17029,Pennsylvania,Middle Atlantic,12972008.0,"Noxen Township, Wyoming County, Pennsylvania",1175502442,Stub
17030,Pennsylvania,Middle Atlantic,12972008.0,"Beaver Township, Crawford County, Pennsylvania",1157000655,GA
17031,Pennsylvania,Middle Atlantic,12972008.0,"Harmony, Pennsylvania",1177600946,C
17032,Pennsylvania,Middle Atlantic,12972008.0,"Anthony Township, Lycoming County, Pennsylvania",1157348968,GA
17033,Pennsylvania,Middle Atlantic,12972008.0,"Pleasantville, Venango County, Pennsylvania",1157452476,C
17034,Pennsylvania,Middle Atlantic,12972008.0,"Sweden Township, Potter County, Pennsylvania",1175378160,Stub
17035,Pennsylvania,Middle Atlantic,12972008.0,"West Finley Township, Washington County, Pennsylvania",1175372017,Stub
17036,Pennsylvania,Middle Atlantic,12972008.0,"Rockwood, Pennsylvania",1169325334,GA
17037,Pennsylvania,Middle Atlantic,12972008.0,"Richhill Township, Greene County, Pennsylvania",1167505369,GA
17038,Pennsylvania,Middle Atlantic,12972008.0,"Salem Township, Clarion County, Pennsylvania",1158100742,C
17039,Pennsylvania,Middle Atlantic,12972008.0,"Jordan Township, Lycoming County, Pennsylvania",1157437400,GA
17040,Pennsylvania,Middle Atlantic,12972008.0,"Sharon Township, Potter County, Pennsylvania",1175380107,Stub
17041,Pennsylvania,Middle Atlantic,12972008.0,"Chester Hill, Pennsylvania",1157354514,C
17042,Pennsylvania,Middle Atlantic,12972008.0,"Rural Valley, Pennsylvania",1179856967,C
17043,Pennsylvania,Middle Atlantic,12972008.0,"Washington Township, Cambria County, Pennsylvania",1173137669,C
17044,Pennsylvania,Middle Atlantic,12972008.0,"Silverdale, Pennsylvania",1169753732,C
17045,Pennsylvania,Middle Atlantic,12972008.0,"Smithfield, Pennsylvania",1158103220,C
17046,Pennsylvania,Middle Atlantic,12972008.0,"New Berlin, Pennsylvania",1165885324,GA
17047,Pennsylvania,Middle Atlantic,12972008.0,"Venango Township, Butler County, Pennsylvania",1177960929,C
17048,Pennsylvania,Middle Atlantic,12972008.0,"Jackson Township, Huntingdon County, Pennsylvania",1167178700,C
17049,Pennsylvania,Middle Atlantic,12972008.0,"Riegelsville, Pennsylvania",1169325216,C
17050,Pennsylvania,Middle Atlantic,12972008.0,"Saltsburg, Pennsylvania",1164362148,C
17051,Pennsylvania,Middle Atlantic,12972008.0,"Middlecreek Township, Somerset County, Pennsylvania",1179525863,B
17052,Pennsylvania,Middle Atlantic,12972008.0,"Taylor Township, Centre County, Pennsylvania",1167681261,C
17053,Pennsylvania,Middle Atlantic,12972008.0,"Beaver Meadows, Pennsylvania",1157349668,GA
17054,Pennsylvania,Middle Atlantic,12972008.0,"Chapman Township, Clinton County, Pennsylvania",1166694331,C
17055,Pennsylvania,Middle Atlantic,12972008.0,"West Middlesex, Pennsylvania",1169338217,GA
17056,Pennsylvania,Middle Atlantic,12972008.0,"Spruce Hill Township, Juniata County, Pennsylvania",1175378610,Stub
17057,Pennsylvania,Middle Atlantic,12972008.0,"East Norwegian Township, Schuylkill County, Pennsylvania",1166991051,Start
17058,Pennsylvania,Middle Atlantic,12972008.0,"Hubley Township, Schuylkill County, Pennsylvania",1167156613,C
17059,Pennsylvania,Middle Atlantic,12972008.0,"Union Township, Jefferson County, Pennsylvania",1173811547,C
17060,Pennsylvania,Middle Atlantic,12972008.0,"New Milford, Pennsylvania",1152771900,C
17061,Pennsylvania,Middle Atlantic,12972008.0,"Clinton Township, Venango County, Pennsylvania",1166754926,C
17062,Pennsylvania,Middle Atlantic,12972008.0,"Oil Creek Township, Venango County, Pennsylvania",1171907745,Start
17063,Pennsylvania,Middle Atlantic,12972008.0,"Carrolltown, Pennsylvania",1157351990,GA
17064,Pennsylvania,Middle Atlantic,12972008.0,"Beale Township, Pennsylvania",1172124694,C
17065,Pennsylvania,Middle Atlantic,12972008.0,"Halifax, Pennsylvania",1132680238,C
17066,Pennsylvania,Middle Atlantic,12972008.0,"Parker, Pennsylvania",1171551859,C
17067,Pennsylvania,Middle Atlantic,12972008.0,"Jackson Township, Susquehanna County, Pennsylvania",1174221527,C
17068,Pennsylvania,Middle Atlantic,12972008.0,"North Irwin, Pennsylvania",1157445840,Start
17069,Pennsylvania,Middle Atlantic,12972008.0,"Spring Creek Township, Warren County, Pennsylvania",1173805082,C
17070,Pennsylvania,Middle Atlantic,12972008.0,"Shickshinny, Pennsylvania",1173980666,GA
17071,Pennsylvania,Middle Atlantic,12972008.0,"Wolf Creek Township, Mercer County, Pennsylvania",1175369395,Stub
17072,Pennsylvania,Middle Atlantic,12972008.0,"Windham Township, Wyoming County, Pennsylvania",1174271218,C
17073,Pennsylvania,Middle Atlantic,12972008.0,"Lathrop Township, Susquehanna County, Pennsylvania",1176606942,C
17074,Pennsylvania,Middle Atlantic,12972008.0,"York Springs, Pennsylvania",1153719558,GA
17075,Pennsylvania,Middle Atlantic,12972008.0,"Freedom Township, Adams County, Pennsylvania",1167017840,Start
17076,Pennsylvania,Middle Atlantic,12972008.0,"Wells Township, Bradford County, Pennsylvania",1167839049,C
17077,Pennsylvania,Middle Atlantic,12972008.0,"Worth Township, Centre County, Pennsylvania",1167844354,C
17078,Pennsylvania,Middle Atlantic,12972008.0,"White Township, Cambria County, Pennsylvania",1166623805,C
17079,Pennsylvania,Middle Atlantic,12972008.0,"Eldred, Pennsylvania",1157357605,C
17080,Pennsylvania,Middle Atlantic,12972008.0,"Claysville, Pennsylvania",1169070400,C
17081,Pennsylvania,Middle Atlantic,12972008.0,"Manchester Township, Wayne County, Pennsylvania",1167333934,C
17082,Pennsylvania,Middle Atlantic,12972008.0,"Logan Township, Clinton County, Pennsylvania",1167320925,C
17083,Pennsylvania,Middle Atlantic,12972008.0,"West Marlborough Township, Chester County, Pennsylvania",1175372011,Stub
17084,Pennsylvania,Middle Atlantic,12972008.0,"Benton, Columbia County, Pennsylvania",1178739276,C
17085,Pennsylvania,Middle Atlantic,12972008.0,"Sewickley Heights, Pennsylvania",1174347742,GA
17086,Pennsylvania,Middle Atlantic,12972008.0,"Rutland Township, Tioga County, Pennsylvania",1175380816,Stub
17087,Pennsylvania,Middle Atlantic,12972008.0,"Morris Township, Greene County, Pennsylvania",1157441663,C
17088,Pennsylvania,Middle Atlantic,12972008.0,"Madison Township, Armstrong County, Pennsylvania",1171465504,GA
17089,Pennsylvania,Middle Atlantic,12972008.0,"Plain Grove Township, Lawrence County, Pennsylvania",1175383308,Stub
17090,Pennsylvania,Middle Atlantic,12972008.0,"Brush Creek Township, Fulton County, Pennsylvania",1166635576,C
17091,Pennsylvania,Middle Atlantic,12972008.0,"Ringtown, Pennsylvania",1179012823,C
17092,Pennsylvania,Middle Atlantic,12972008.0,"Polk, Pennsylvania",1174375212,C
17093,Pennsylvania,Middle Atlantic,12972008.0,"Roscoe, Pennsylvania",1169324038,C
17094,Pennsylvania,Middle Atlantic,12972008.0,"Oklahoma, Pennsylvania",1157447639,C
17095,Pennsylvania,Middle Atlantic,12972008.0,"Steuben Township, Crawford County, Pennsylvania",1175378532,Stub
17096,Pennsylvania,Middle Atlantic,12972008.0,"Genesee Township, Potter County, Pennsylvania",1173173526,Start
17097,Pennsylvania,Middle Atlantic,12972008.0,"Chalfant, Pennsylvania",1177084984,C
17098,Pennsylvania,Middle Atlantic,12972008.0,"Burlington Township, Bradford County, Pennsylvania",1176777842,Start
17099,Pennsylvania,Middle Atlantic,12972008.0,"Rutledge, Pennsylvania",1171418255,C
17100,Pennsylvania,Middle Atlantic,12972008.0,"Jordan Township, Northumberland County, Pennsylvania",1179352520,B
17101,Pennsylvania,Middle Atlantic,12972008.0,"Washington Township, Lawrence County, Pennsylvania",1159984615,C
17102,Pennsylvania,Middle Atlantic,12972008.0,"Upper Mahanoy Township, Northumberland County, Pennsylvania",1175372541,Stub
17103,Pennsylvania,Middle Atlantic,12972008.0,"Dauphin, Pennsylvania",1161079385,GA
17104,Pennsylvania,Middle Atlantic,12972008.0,"West Lebanon Township, Lebanon County, Pennsylvania",1175371021,Stub
17105,Pennsylvania,Middle Atlantic,12972008.0,"Lack Township, Juniata County, Pennsylvania",1167292361,C
17106,Pennsylvania,Middle Atlantic,12972008.0,"Houtzdale, Pennsylvania",1157361796,C
17107,Pennsylvania,Middle Atlantic,12972008.0,"Mifflin Township, Dauphin County, Pennsylvania",1172530062,C
17108,Pennsylvania,Middle Atlantic,12972008.0,"Everson, Pennsylvania",1173792427,C
17109,Pennsylvania,Middle Atlantic,12972008.0,"West Taylor Township, Cambria County, Pennsylvania",1175371719,Stub
17110,Pennsylvania,Middle Atlantic,12972008.0,"Sandy Creek Township, Mercer County, Pennsylvania",1175380608,Stub
17111,Pennsylvania,Middle Atlantic,12972008.0,"Northeast Madison Township, Perry County, Pennsylvania",1175502843,Stub
17112,Pennsylvania,Middle Atlantic,12972008.0,"New Salem, Pennsylvania",1157444576,C
17113,Pennsylvania,Middle Atlantic,12972008.0,"Lake Township, Mercer County, Pennsylvania",1160603861,Start
17114,Pennsylvania,Middle Atlantic,12972008.0,"Richland Township, Venango County, Pennsylvania",1169091499,C
17115,Pennsylvania,Middle Atlantic,12972008.0,"Snow Shoe, Pennsylvania",1158103275,C
17116,Pennsylvania,Middle Atlantic,12972008.0,"Confluence, Pennsylvania",1157355437,GA
17117,Pennsylvania,Middle Atlantic,12972008.0,"French Creek Township, Mercer County, Pennsylvania",1159988299,C
17118,Pennsylvania,Middle Atlantic,12972008.0,"Gamble Township, Lycoming County, Pennsylvania",1099141448,GA
17119,Pennsylvania,Middle Atlantic,12972008.0,"Scalp Level, Pennsylvania",1158101369,GA
17120,Pennsylvania,Middle Atlantic,12972008.0,"Oregon Township, Wayne County, Pennsylvania",1175384195,Stub
17121,Pennsylvania,Middle Atlantic,12972008.0,"Conneautville, Pennsylvania",1172104273,B
17122,Pennsylvania,Middle Atlantic,12972008.0,"Gilberton, Pennsylvania",1157359936,C
17123,Pennsylvania,Middle Atlantic,12972008.0,"Bradys Bend Township, Armstrong County, Pennsylvania",1171055052,GA
17124,Pennsylvania,Middle Atlantic,12972008.0,"Gratz, Pennsylvania",1157360181,GA
17125,Pennsylvania,Middle Atlantic,12972008.0,"Herrick Township, Bradford County, Pennsylvania",1176176215,Start
17126,Pennsylvania,Middle Atlantic,12972008.0,"Koppel, Pennsylvania",1176756204,C
17127,Pennsylvania,Middle Atlantic,12972008.0,"Gordon, Pennsylvania",1157360100,C
17128,Pennsylvania,Middle Atlantic,12972008.0,"Bell Township, Clearfield County, Pennsylvania",1175873392,C
17129,Pennsylvania,Middle Atlantic,12972008.0,"Conyngham Township, Columbia County, Pennsylvania",1171938638,Start
17130,Pennsylvania,Middle Atlantic,12972008.0,"Nicholson, Pennsylvania",1157445178,C
17131,Pennsylvania,Middle Atlantic,12972008.0,"Salem Township, Mercer County, Pennsylvania",1160604778,Start
17132,Pennsylvania,Middle Atlantic,12972008.0,"Eldred Township, Schuylkill County, Pennsylvania",1166993225,C
17133,Pennsylvania,Middle Atlantic,12972008.0,"East Cameron Township, Northumberland County, Pennsylvania",1177815637,Start
17134,Pennsylvania,Middle Atlantic,12972008.0,"Vandling, Pennsylvania",1159545823,C
17135,Pennsylvania,Middle Atlantic,12972008.0,"Lorain, Pennsylvania",1157438967,GA
17136,Pennsylvania,Middle Atlantic,12972008.0,"Washington Township, Northumberland County, Pennsylvania",1167836802,C
17137,Pennsylvania,Middle Atlantic,12972008.0,"Scrubgrass Township, Venango County, Pennsylvania",1175380255,Stub
17138,Pennsylvania,Middle Atlantic,12972008.0,"Athens Township, Crawford County, Pennsylvania",1169062096,GA
17139,Pennsylvania,Middle Atlantic,12972008.0,"Courtdale, Pennsylvania",1176320013,Start
17140,Pennsylvania,Middle Atlantic,12972008.0,"Ringgold Township, Jefferson County, Pennsylvania",1175381297,Stub
17141,Pennsylvania,Middle Atlantic,12972008.0,"Grant Township, Indiana County, Pennsylvania",1167126914,C
17142,Pennsylvania,Middle Atlantic,12972008.0,"Auburn, Pennsylvania",1172681704,C
17143,Pennsylvania,Middle Atlantic,12972008.0,"Franklin Township, Bradford County, Pennsylvania",1167017367,Start
17144,Pennsylvania,Middle Atlantic,12972008.0,"Delaware Water Gap, Pennsylvania",1157741405,GA
17145,Pennsylvania,Middle Atlantic,12972008.0,"Brownstown, Cambria County, Pennsylvania",1145603355,GA
17146,Pennsylvania,Middle Atlantic,12972008.0,"Howard, Pennsylvania",1157361815,Start
17147,Pennsylvania,Middle Atlantic,12972008.0,"Delta, Pennsylvania",1175503710,GA
17148,Pennsylvania,Middle Atlantic,12972008.0,"Hamlin Township, McKean County, Pennsylvania",1167130736,C
17149,Pennsylvania,Middle Atlantic,12972008.0,"Jefferson, York County, Pennsylvania",1176887168,C
17150,Pennsylvania,Middle Atlantic,12972008.0,"Stewart Township, Fayette County, Pennsylvania",1175378412,Stub
17151,Pennsylvania,Middle Atlantic,12972008.0,"East Butler, Pennsylvania",1177363938,Start
17152,Pennsylvania,Middle Atlantic,12972008.0,"Catharine Township, Blair County, Pennsylvania",1178758776,C
17153,Pennsylvania,Middle Atlantic,12972008.0,"Saxton, Pennsylvania",1169043148,GA
17154,Pennsylvania,Middle Atlantic,12972008.0,"Deemston, Pennsylvania",1177814409,GA
17155,Pennsylvania,Middle Atlantic,12972008.0,"Reilly Township, Schuylkill County, Pennsylvania",1175381950,Stub
17156,Pennsylvania,Middle Atlantic,12972008.0,"Mill Creek, Pennsylvania",1177950616,C
17157,Pennsylvania,Middle Atlantic,12972008.0,"Leroy Township, Bradford County, Pennsylvania",1167316207,Start
17158,Pennsylvania,Middle Atlantic,12972008.0,"Great Bend, Pennsylvania",1132679016,C
17159,Pennsylvania,Middle Atlantic,12972008.0,"Salisbury, Pennsylvania",1158100876,GA
17160,Pennsylvania,Middle Atlantic,12972008.0,"Wood Township, Huntingdon County, Pennsylvania",1175369949,Stub
17161,Pennsylvania,Middle Atlantic,12972008.0,"Tionesta Township, Forest County, Pennsylvania",1173806981,C
17162,Pennsylvania,Middle Atlantic,12972008.0,"Middle Taylor Township, Cambria County, Pennsylvania",1175956995,Stub
17163,Pennsylvania,Middle Atlantic,12972008.0,"Sligo, Pennsylvania",1158103126,GA
17164,Pennsylvania,Middle Atlantic,12972008.0,"Nippenose Township, Lycoming County, Pennsylvania",1175955192,Stub
17165,Pennsylvania,Middle Atlantic,12972008.0,"Herrick Township, Susquehanna County, Pennsylvania",1152769006,C
17166,Pennsylvania,Middle Atlantic,12972008.0,"York Haven, Pennsylvania",1146486415,C
17167,Pennsylvania,Middle Atlantic,12972008.0,"Union Township, Fulton County, Pennsylvania",1143116762,C
17168,Pennsylvania,Middle Atlantic,12972008.0,"Bridgewater, Pennsylvania",1174717625,C
17169,Pennsylvania,Middle Atlantic,12972008.0,"Wampum, Pennsylvania",1174300651,GA
17170,Pennsylvania,Middle Atlantic,12972008.0,"Beech Creek, Pennsylvania",1157349750,C
17171,Pennsylvania,Middle Atlantic,12972008.0,"Choconut Township, Susquehanna County, Pennsylvania",1174220865,C
17172,Pennsylvania,Middle Atlantic,12972008.0,"Kilbuck Township, Allegheny County, Pennsylvania",1169133815,C
17173,Pennsylvania,Middle Atlantic,12972008.0,"Gaskill Township, Jefferson County, Pennsylvania",1173809808,C
17174,Pennsylvania,Middle Atlantic,12972008.0,"Turbotville, Pennsylvania",1175247948,C
17175,Pennsylvania,Middle Atlantic,12972008.0,"Burrell Township, Armstrong County, Pennsylvania",1171058914,C
17176,Pennsylvania,Middle Atlantic,12972008.0,"Annin Township, Pennsylvania",1171904954,Start
17177,Pennsylvania,Middle Atlantic,12972008.0,"North Abington Township, Lackawanna County, Pennsylvania",1174298371,C
17178,Pennsylvania,Middle Atlantic,12972008.0,"Colley Township, Sullivan County, Pennsylvania",1166756548,C
17179,Pennsylvania,Middle Atlantic,12972008.0,"South New Castle, Pennsylvania",1172688557,GA
17180,Pennsylvania,Middle Atlantic,12972008.0,"Thompsontown, Pennsylvania",1158113854,B
17181,Pennsylvania,Middle Atlantic,12972008.0,"Bingham Township, Potter County, Pennsylvania",1172125066,Stub
17182,Pennsylvania,Middle Atlantic,12972008.0,"Munster Township, Cambria County, Pennsylvania",1175955920,Stub
17183,Pennsylvania,Middle Atlantic,12972008.0,"Armstrong Township, Lycoming County, Pennsylvania",1172047132,C
17184,Pennsylvania,Middle Atlantic,12972008.0,"Deer Lake, Pennsylvania",1161760397,C
17185,Pennsylvania,Middle Atlantic,12972008.0,"West Burlington Township, Bradford County, Pennsylvania",1175373384,Stub
17186,Pennsylvania,Middle Atlantic,12972008.0,"Sewickley Hills, Pennsylvania",1174110778,C
17187,Pennsylvania,Middle Atlantic,12972008.0,"Allegheny Township, Somerset County, Pennsylvania",1173994194,B
17188,Pennsylvania,Middle Atlantic,12972008.0,"Plunketts Creek Township, Lycoming County, Pennsylvania",1175382742,Stub
17189,Pennsylvania,Middle Atlantic,12972008.0,"Blaine Township, Washington County, Pennsylvania",1172125501,Stub
17190,Pennsylvania,Middle Atlantic,12972008.0,"Jennerstown, Pennsylvania",1157436568,C
17191,Pennsylvania,Middle Atlantic,12972008.0,"Briar Creek, Pennsylvania",1173790706,GA
17192,Pennsylvania,Middle Atlantic,12972008.0,"Pike Township, Bradford County, Pennsylvania",1167495503,Start
17193,Pennsylvania,Middle Atlantic,12972008.0,"Exeter Township, Wyoming County, Pennsylvania",1174318643,C
17194,Pennsylvania,Middle Atlantic,12972008.0,"Deerfield Township, Tioga County, Pennsylvania",1177814520,C
17195,Pennsylvania,Middle Atlantic,12972008.0,"New Florence, Pennsylvania",1173298926,C
17196,Pennsylvania,Middle Atlantic,12972008.0,"Picture Rocks, Pennsylvania",1157451476,GA
17197,Pennsylvania,Middle Atlantic,12972008.0,"Tidioute, Pennsylvania",1173791775,C
17198,Pennsylvania,Middle Atlantic,12972008.0,"Brownsville Township, Fayette County, Pennsylvania",1157351601,GA
17199,Pennsylvania,Middle Atlantic,12972008.0,"Nuangola, Pennsylvania",1171924634,C
17200,Pennsylvania,Middle Atlantic,12972008.0,"Logan Township, Huntingdon County, Pennsylvania",1167320974,Start
17201,Pennsylvania,Middle Atlantic,12972008.0,"Tioga, Pennsylvania",1158114325,GA
17202,Pennsylvania,Middle Atlantic,12972008.0,"Greenville Township, Somerset County, Pennsylvania",1157360418,B
17203,Pennsylvania,Middle Atlantic,12972008.0,"Millerstown, Pennsylvania",1157441351,GA
17204,Pennsylvania,Middle Atlantic,12972008.0,"Lebanon Township, Wayne County, Pennsylvania",1179385061,Start
17205,Pennsylvania,Middle Atlantic,12972008.0,"Pennsbury Village, Pennsylvania",1169721767,C
17206,Pennsylvania,Middle Atlantic,12972008.0,"East Vandergrift, Pennsylvania",1157357367,C
17207,Pennsylvania,Middle Atlantic,12972008.0,"Sankertown, Pennsylvania",1158101246,C
17208,Pennsylvania,Middle Atlantic,12972008.0,"Standing Stone Township, Bradford County, Pennsylvania",1175378544,Stub
17209,Pennsylvania,Middle Atlantic,12972008.0,"Osceola Township, Tioga County, Pennsylvania",1175384176,Stub
17210,Pennsylvania,Middle Atlantic,12972008.0,"East Chillisquaque Township, Northumberland County, Pennsylvania",1173792375,Start
17211,Pennsylvania,Middle Atlantic,12972008.0,"Valley Township, Armstrong County, Pennsylvania",1171836137,C
